transaction_id,account_id,transaction_date,transaction_time,transaction_datetime,transaction_type,amount,description,merchant_name,merchant_category,merchant_id,channel,status,location,reference_number,transaction_category,is_fraudulent,created_at
TXN900002796,ACC5000066,2024-04-05,17:34:00,2024-04-05 17:34:00,WITHDRAWAL,281.13,Cash Withdrawal,Hernandez-Moore,Retail,MER27734,Online,Completed,"North Brianaville, FL",REF522052175,Cash,False,2025-12-07 14:55:40.882743
TXN900006292,ACC5000138,2024-04-05,17:45:00,2024-04-05 17:45:00,TRANSFER,4759.87,Account Transfer,,,,Online,Completed,"New Kevinside, WI",REF767729743,Transfer,False,2025-12-07 14:55:41.638513
TXN900005764,ACC5000126,2024-04-05,19:31:00,2024-04-05 19:31:00,WITHDRAWAL,634.87,ATM Withdrawal,Sanders-Davidson,Entertainment,MER57369,Mobile,Completed,Online,REF323308727,Cash,False,2025-12-07 14:55:41.526326
TXN900005088,ACC5000114,2024-04-05,19:35:00,2024-04-05 19:35:00,WITHDRAWAL,210.43,Cash Withdrawal,"Martin, Salazar and Sanders",Entertainment,MER68619,Mobile,Completed,"Kevinfort, VI",REF959544263,Cash,False,2025-12-07 14:55:41.377940
TXN900010537,ACC5000234,2024-04-06,05:06:00,2024-04-06 05:06:00,DEPOSIT,1204.4,Transfer Received,,,,Online,Completed,"Jonesburgh, KS",REF609582114,Income,False,2025-12-07 14:55:42.543560
TXN900005462,ACC5000121,2024-04-06,08:50:00,2024-04-06 08:50:00,PAYMENT,148.03,Mortgage Payment,Williams LLC,Insurance,MER93440,Mobile,Completed,"South Juliaberg, OR",REF458055473,Expense,False,2025-12-07 14:55:41.458887
TXN900008608,ACC5000191,2024-04-06,10:51:00,2024-04-06 10:51:00,WITHDRAWAL,564.74,Cash Withdrawal,Goodman-Chaney,Education,MER73734,Online,Completed,"New Robert, GA",REF233748804,Cash,False,2025-12-07 14:55:42.134654
TXN900007451,ACC5000162,2024-04-06,11:09:00,2024-04-06 11:09:00,TRANSFER,73.31,Fund Transfer,,,,Mobile,Completed,"West Shirley, ME",REF722092254,Transfer,False,2025-12-07 14:55:41.889237
TXN900002062,ACC5000049,2024-04-06,11:13:00,2024-04-06 11:13:00,WITHDRAWAL,81.01,Cash Withdrawal,Sanford-Leon,Retail,MER55069,Online,Completed,Online,REF327350811,Cash,False,2025-12-07 14:55:40.722548
TXN900002099,ACC5000050,2024-04-06,11:41:00,2024-04-06 11:41:00,DEPOSIT,8014.47,Check Deposit,,,,Online,Completed,Online,REF751361501,Income,False,2025-12-07 14:55:40.730108
TXN900010812,ACC5000238,2024-04-06,13:03:00,2024-04-06 13:03:00,DEPOSIT,3302.67,Transfer Received,,,,Mobile,Completed,"Bradleyport, WY",REF944284468,Income,False,2025-12-07 14:55:42.600971
TXN900005726,ACC5000125,2024-04-06,15:03:00,2024-04-06 15:03:00,DEPOSIT,79.56,Interest Payment,,,,ATM,Completed,"Port Kathrynhaven, IL",REF960423299,Income,False,2025-12-07 14:55:41.517456
TXN900008135,ACC5000182,2024-04-06,19:36:00,2024-04-06 19:36:00,WITHDRAWAL,143.52,Cash Withdrawal,Walsh Group,Insurance,MER72065,Branch,Completed,Online,REF167779949,Cash,False,2025-12-07 14:55:42.033975
TXN900006583,ACC5000142,2024-04-06,19:41:00,2024-04-06 19:41:00,WITHDRAWAL,551.43,Teller Withdrawal,"Edwards, Russo and Bishop",Groceries,MER16450,ATM,Completed,Online,REF656895122,Cash,False,2025-12-07 14:55:41.702127
TXN900000472,ACC5000009,2024-04-07,10:15:00,2024-04-07 10:15:00,TRANSFER,247.22,Account Transfer,,,,Online,Completed,"Ronaldmouth, KS",REF886989426,Transfer,False,2025-12-07 14:55:40.365014
TXN900002908,ACC5000068,2024-04-07,11:01:00,2024-04-07 11:01:00,WITHDRAWAL,695.84,Teller Withdrawal,Kennedy PLC,Retail,MER37297,ATM,Completed,Online,REF719975993,Cash,False,2025-12-07 14:55:40.904194
TXN900002865,ACC5000067,2024-04-07,11:05:00,2024-04-07 11:05:00,WITHDRAWAL,136.6,Teller Withdrawal,Jimenez Ltd,Groceries,MER73394,Branch,Completed,"Richardtown, LA",REF877468683,Cash,False,2025-12-07 14:55:40.896240
TXN900000981,ACC5000021,2024-04-07,12:14:00,2024-04-07 12:14:00,WITHDRAWAL,418.47,ATM Withdrawal,Miller LLC,Education,MER19963,Mobile,Completed,Online,REF465708674,Cash,False,2025-12-07 14:55:40.477338
TXN900005359,ACC5000119,2024-04-07,12:15:00,2024-04-07 12:15:00,TRANSFER,581.76,Account Transfer,,,,Online,Completed,Online,REF984130042,Transfer,False,2025-12-07 14:55:41.436437
TXN900007084,ACC5000158,2024-04-07,12:46:00,2024-04-07 12:46:00,DEPOSIT,295.85,Salary Deposit,,,,Online,Completed,"South Bethton, SC",REF356962879,Income,False,2025-12-07 14:55:41.811465
TXN900009464,ACC5000212,2024-04-07,13:06:00,2024-04-07 13:06:00,PAYMENT,119.54,Mortgage Payment,Price Inc,Insurance,MER70517,Phone,Completed,"Michaelview, CT",REF637604820,Expense,False,2025-12-07 14:55:42.315618
TXN900005808,ACC5000127,2024-04-07,14:06:00,2024-04-07 14:06:00,FEE,-100.0,ATM Fee,,,,Phone,Completed,"Johnsonmouth, AK",REF752078737,Bank Fees,False,2025-12-07 14:55:41.535450
TXN900007966,ACC5000176,2024-04-07,14:10:00,2024-04-07 14:10:00,TRANSFER,58.9,Peer-to-Peer Transfer,,,,Online,Completed,"West Donna, LA",REF545802434,Transfer,False,2025-12-07 14:55:41.995778
TXN900000801,ACC5000016,2024-04-07,15:28:00,2024-04-07 15:28:00,WITHDRAWAL,227.2,Cash Withdrawal,"Rhodes, Miranda and Mitchell",Entertainment,MER17292,Online,Completed,"North Brittanyberg, MP",REF586869229,Cash,False,2025-12-07 14:55:40.437006
TXN900004592,ACC5000104,2024-04-07,15:38:00,2024-04-07 15:38:00,DEPOSIT,1263.46,Cash Deposit,,,,Online,Completed,"Lake Vanessastad, MO",REF248031551,Income,False,2025-12-07 14:55:41.270388
TXN900009274,ACC5000208,2024-04-07,16:10:00,2024-04-07 16:10:00,WITHDRAWAL,51.75,Cash Withdrawal,"Phelps, Fuller and Clay",Education,MER87892,ATM,Completed,"Hillbury, NJ",REF672140945,Cash,False,2025-12-07 14:55:42.275666
TXN900001658,ACC5000039,2024-04-07,18:01:00,2024-04-07 18:01:00,TRANSFER,7242.25,Peer-to-Peer Transfer,,,,Online,Completed,"New Josephland, ND",REF937844678,Transfer,False,2025-12-07 14:55:40.627806
TXN900007040,ACC5000157,2024-04-07,18:15:00,2024-04-07 18:15:00,TRANSFER,414.56,Account Transfer,,,,Branch,Completed,Online,REF502958483,Transfer,False,2025-12-07 14:55:41.801742
TXN900008974,ACC5000201,2024-04-07,19:21:00,2024-04-07 19:21:00,DEPOSIT,1162.78,Cash Deposit,,,,ATM,Completed,"Jacobmouth, PA",REF794542361,Income,False,2025-12-07 14:55:42.210965
TXN900000587,ACC5000010,2024-04-08,07:57:00,2024-04-08 07:57:00,DEPOSIT,4159.36,Interest Payment,,,,Branch,Completed,"West Kenneth, TN",REF749762955,Income,False,2025-12-07 14:55:40.389967
TXN900007693,ACC5000167,2024-04-08,09:34:00,2024-04-08 09:34:00,WITHDRAWAL,180.17,Cash Withdrawal,King Ltd,Groceries,MER99302,Branch,Completed,"Thompsonborough, VT",REF730149505,Cash,False,2025-12-07 14:55:41.938819
TXN900009264,ACC5000208,2024-04-08,10:05:00,2024-04-08 10:05:00,INTEREST,4.34,Interest Credited,,,,ATM,Completed,Online,REF920787105,Income,False,2025-12-07 14:55:42.273614
TXN900000179,ACC5000004,2024-04-08,11:02:00,2024-04-08 11:02:00,TRANSFER,566.17,Bill Payment,,,,Online,Completed,"Shorttown, NJ",REF841183219,Transfer,False,2025-12-07 14:55:40.297419
TXN900003152,ACC5000073,2024-04-08,11:33:00,2024-04-08 11:33:00,TRANSFER,2165.67,Account Transfer,,,,Branch,Completed,"Port Julie, PR",REF462287576,Transfer,False,2025-12-07 14:55:40.956359
TXN900005150,ACC5000115,2024-04-08,11:51:00,2024-04-08 11:51:00,PAYMENT,93.3,Utility Bill,Benjamin PLC,Groceries,MER98842,Online,Completed,"New Robert, MS",REF946911070,Expense,False,2025-12-07 14:55:41.392799
TXN900005137,ACC5000114,2024-04-08,11:55:00,2024-04-08 11:55:00,DEPOSIT,96.85,Dividend,,,,ATM,Completed,Online,REF956950522,Income,False,2025-12-07 14:55:41.389417
TXN900001987,ACC5000048,2024-04-08,13:50:00,2024-04-08 13:50:00,WITHDRAWAL,23.87,Cash Withdrawal,"Jackson, Andersen and Bowen",Groceries,MER51662,Mobile,Completed,"Zacharyfurt, MT",REF664138658,Cash,False,2025-12-07 14:55:40.703713
TXN900010832,ACC5000238,2024-04-08,14:00:00,2024-04-08 14:00:00,DEPOSIT,47.6,Interest Payment,,,,Mobile,Completed,"Monicaland, OR",REF104942961,Income,False,2025-12-07 14:55:42.604873
TXN900002595,ACC5000062,2024-04-08,14:02:00,2024-04-08 14:02:00,WITHDRAWAL,37.77,ATM Withdrawal,"Evans, Hughes and Clark",Healthcare,MER47287,ATM,Completed,Online,REF739695468,Cash,False,2025-12-07 14:55:40.841629
TXN900006633,ACC5000143,2024-04-08,14:36:00,2024-04-08 14:36:00,TRANSFER,2079.91,Wire Transfer,,,,ATM,Completed,"Morganside, WI",REF216982506,Transfer,False,2025-12-07 14:55:41.713968
TXN900003318,ACC5000076,2024-04-08,15:20:00,2024-04-08 15:20:00,TRANSFER,539.28,Peer-to-Peer Transfer,,,,Online,Completed,"Estradaville, PW",REF344579129,Transfer,False,2025-12-07 14:55:40.992313
TXN900008157,ACC5000182,2024-04-08,17:28:00,2024-04-08 17:28:00,WITHDRAWAL,127.09,Teller Withdrawal,"Arroyo, Potter and Rodriguez",Education,MER61062,Online,Completed,"Dianeshire, TN",REF934762567,Cash,False,2025-12-07 14:55:42.038800
TXN900006522,ACC5000142,2024-04-08,19:37:00,2024-04-08 19:37:00,WITHDRAWAL,261.63,ATM Withdrawal,"Morales, Hall and Hamilton",Education,MER59310,ATM,Completed,"Christophertown, GA",REF336448207,Cash,False,2025-12-07 14:55:41.689792
TXN900008725,ACC5000194,2024-04-08,21:20:00,2024-04-08 21:20:00,DEPOSIT,3170.6,Check Deposit,,,,ATM,Completed,Online,REF623150202,Income,False,2025-12-07 14:55:42.159180
TXN900010323,ACC5000230,2024-04-09,01:54:00,2024-04-09 01:54:00,WITHDRAWAL,699.69,Cash Withdrawal,Jones-Hill,Entertainment,MER19254,Online,Completed,Online,REF686926776,Cash,False,2025-12-07 14:55:42.497908
TXN900008622,ACC5000191,2024-04-09,07:48:00,2024-04-09 07:48:00,DEPOSIT,2879.9,Salary Deposit,,,,Online,Completed,"Lake Miguel, FM",REF508196522,Income,False,2025-12-07 14:55:42.137794
TXN900000651,ACC5000011,2024-04-09,10:21:00,2024-04-09 10:21:00,PAYMENT,40.95,Credit Card Payment,Atkins-Robinson,Education,MER72094,Online,Completed,"Hoodview, AL",REF657629251,Expense,False,2025-12-07 14:55:40.404771
TXN900003211,ACC5000074,2024-04-09,11:21:00,2024-04-09 11:21:00,DEPOSIT,180.72,Check Deposit,,,,Online,Completed,"South Jose, GA",REF832115550,Income,False,2025-12-07 14:55:40.969224
TXN900003646,ACC5000082,2024-04-09,12:17:00,2024-04-09 12:17:00,PAYMENT,184.11,Subscription,Pearson PLC,Transportation,MER94388,Mobile,Completed,"South Felicialand, NJ",REF529749624,Expense,False,2025-12-07 14:55:41.065877
TXN900005441,ACC5000121,2024-04-09,13:09:00,2024-04-09 13:09:00,TRANSFER,288.61,Fund Transfer,,,,Branch,Completed,Online,REF816479341,Transfer,False,2025-12-07 14:55:41.454292
TXN900010844,ACC5000238,2024-04-09,13:13:00,2024-04-09 13:13:00,TRANSFER,26.13,Peer-to-Peer Transfer,,,,ATM,Completed,"South Ryan, NM",REF542515870,Transfer,False,2025-12-07 14:55:42.607119
TXN900009404,ACC5000211,2024-04-09,14:19:00,2024-04-09 14:19:00,TRANSFER,321.62,Fund Transfer,,,,Mobile,Completed,"South Victoriastad, GU",REF270287792,Transfer,False,2025-12-07 14:55:42.302461
TXN900009735,ACC5000219,2024-04-09,14:38:00,2024-04-09 14:38:00,TRANSFER,206.16,Bill Payment,,,,ATM,Completed,"South Crystal, AZ",REF570224835,Transfer,False,2025-12-07 14:55:42.372179
TXN900010737,ACC5000237,2024-04-09,17:43:00,2024-04-09 17:43:00,TRANSFER,310.94,Peer-to-Peer Transfer,,,,Online,Completed,"North Douglasfort, GU",REF809111808,Transfer,False,2025-12-07 14:55:42.584684
TXN900003333,ACC5000076,2024-04-09,19:08:00,2024-04-09 19:08:00,WITHDRAWAL,421.38,Teller Withdrawal,Martin-Jordan,Gas/Automotive,MER24563,ATM,Completed,"North Jason, AR",REF599863643,Cash,False,2025-12-07 14:55:40.995807
TXN900000898,ACC5000018,2024-04-09,19:29:00,2024-04-09 19:29:00,WITHDRAWAL,21.12,Teller Withdrawal,White Group,Entertainment,MER22924,ATM,Completed,"Frankmouth, NE",REF962017778,Cash,False,2025-12-07 14:55:40.457332
TXN900002421,ACC5000059,2024-04-09,20:58:00,2024-04-09 20:58:00,FEE,-50.0,Overdraft Fee,,,,Branch,Completed,"South Colton, AZ",REF472769123,Bank Fees,False,2025-12-07 14:55:40.804447
TXN900006677,ACC5000145,2024-04-10,07:18:00,2024-04-10 07:18:00,DEPOSIT,881.68,Check Deposit,,,,Online,Completed,Online,REF661836740,Income,False,2025-12-07 14:55:41.723069
TXN900000643,ACC5000011,2024-04-10,10:08:00,2024-04-10 10:08:00,TRANSFER,2088.14,Peer-to-Peer Transfer,,,,Phone,Completed,"Brownchester, FL",REF203810954,Transfer,False,2025-12-07 14:55:40.403020
TXN900001913,ACC5000045,2024-04-10,10:38:00,2024-04-10 10:38:00,WITHDRAWAL,58.05,ATM Withdrawal,Welch Ltd,Utilities,MER42537,Mobile,Completed,Online,REF393771337,Cash,False,2025-12-07 14:55:40.686577
TXN900001687,ACC5000039,2024-04-10,11:31:00,2024-04-10 11:31:00,TRANSFER,230.08,Wire Transfer,,,,Online,Completed,Online,REF417403063,Transfer,False,2025-12-07 14:55:40.636053
TXN900007910,ACC5000172,2024-04-10,11:45:00,2024-04-10 11:45:00,WITHDRAWAL,120.39,Cash Withdrawal,Robbins-Smith,Online Retail,MER80975,ATM,Completed,"Orrmouth, GA",REF343723943,Cash,False,2025-12-07 14:55:41.983749
TXN900002147,ACC5000051,2024-04-10,11:50:00,2024-04-10 11:50:00,FEE,-100.0,Overdraft Fee,,,,Online,Completed,Online,REF617661767,Bank Fees,False,2025-12-07 14:55:40.741976
TXN900002504,ACC5000059,2024-04-10,12:43:00,2024-04-10 12:43:00,WITHDRAWAL,535.48,Cash Withdrawal,Bowers LLC,Education,MER91087,Mobile,Completed,"Gallowayside, ID",REF463377959,Cash,False,2025-12-07 14:55:40.821150
TXN900009654,ACC5000218,2024-04-10,13:12:00,2024-04-10 13:12:00,PAYMENT,623.67,Online Purchase,"Aguilar, Leon and Smith",Retail,MER90201,Online,Completed,Online,REF459532761,Expense,False,2025-12-07 14:55:42.355132
TXN900008215,ACC5000183,2024-04-10,13:25:00,2024-04-10 13:25:00,WITHDRAWAL,173.16,Cash Withdrawal,Allen-Jackson,Healthcare,MER81448,Mobile,Completed,"South Davidport, OH",REF166733536,Cash,False,2025-12-07 14:55:42.051654
TXN900001434,ACC5000034,2024-04-10,14:08:00,2024-04-10 14:08:00,PAYMENT,103.15,Mortgage Payment,"Irwin, Osborne and Deleon",Groceries,MER64949,Mobile,Completed,"Lake Juliefurt, SD",REF314166184,Expense,False,2025-12-07 14:55:40.580639
TXN900006625,ACC5000143,2024-04-10,14:34:00,2024-04-10 14:34:00,DEPOSIT,7499.47,Check Deposit,,,,Mobile,Completed,"Braytown, ID",REF643950633,Income,False,2025-12-07 14:55:41.711505
TXN900006038,ACC5000133,2024-04-10,15:17:00,2024-04-10 15:17:00,DEPOSIT,1121.49,Interest Payment,,,,Branch,Completed,"Port Victoria, MI",REF253163103,Income,False,2025-12-07 14:55:41.585934
TXN900000983,ACC5000021,2024-04-10,15:25:00,2024-04-10 15:25:00,WITHDRAWAL,548.3,ATM Withdrawal,Long Inc,Online Retail,MER52778,ATM,Completed,Online,REF131810311,Cash,False,2025-12-07 14:55:40.477751
TXN900010398,ACC5000231,2024-04-10,16:16:00,2024-04-10 16:16:00,DEPOSIT,2884.99,Dividend,,,,Mobile,Completed,"West Darrenhaven, IN",REF524330442,Income,False,2025-12-07 14:55:42.514996
TXN900004193,ACC5000096,2024-04-10,16:27:00,2024-04-10 16:27:00,DEPOSIT,3338.95,Salary Deposit,,,,Mobile,Completed,"Lake Kayla, PW",REF642534457,Income,False,2025-12-07 14:55:41.187302
TXN900002125,ACC5000051,2024-04-10,16:28:00,2024-04-10 16:28:00,PAYMENT,477.5,Utility Bill,Scott-Perez,Retail,MER30869,Online,Completed,Online,REF292355674,Expense,False,2025-12-07 14:55:40.736115
TXN900004882,ACC5000112,2024-04-10,16:44:00,2024-04-10 16:44:00,DEPOSIT,372.38,Interest Payment,,,,Mobile,Completed,Online,REF548651862,Income,False,2025-12-07 14:55:41.334125
TXN900006791,ACC5000147,2024-04-10,16:46:00,2024-04-10 16:46:00,DEPOSIT,182.52,Interest Payment,,,,ATM,Completed,"Jamiechester, IN",REF386298150,Income,False,2025-12-07 14:55:41.747460
TXN900001242,ACC5000027,2024-04-10,17:00:00,2024-04-10 17:00:00,WITHDRAWAL,207.56,ATM Withdrawal,Stone and Sons,Transportation,MER89995,Online,Completed,Online,REF797953888,Cash,False,2025-12-07 14:55:40.535425
TXN900008605,ACC5000191,2024-04-10,20:10:00,2024-04-10 20:10:00,DEPOSIT,2648.77,Cash Deposit,,,,Branch,Completed,"Maryhaven, CT",REF197901362,Income,False,2025-12-07 14:55:42.134044
TXN900003679,ACC5000084,2024-04-10,21:10:00,2024-04-10 21:10:00,WITHDRAWAL,67.93,ATM Withdrawal,"Rogers, Gonzalez and Rasmussen",Utilities,MER74419,ATM,Completed,"Woodfort, PR",REF562440328,Cash,False,2025-12-07 14:55:41.073795
TXN900004356,ACC5000101,2024-04-10,23:58:00,2024-04-10 23:58:00,INTEREST,1.65,Interest Credited,,,,Online,Completed,"Whiteland, GA",REF842862979,Income,False,2025-12-07 14:55:41.221916
TXN900002446,ACC5000059,2024-04-11,04:15:00,2024-04-11 04:15:00,DEPOSIT,907.44,Dividend,,,,Online,Completed,"Sellersland, AS",REF654705830,Income,False,2025-12-07 14:55:40.808400
TXN900010558,ACC5000235,2024-04-11,08:44:00,2024-04-11 08:44:00,DEPOSIT,20172.72,Check Deposit,,,,ATM,Completed,Online,REF732157125,Income,False,2025-12-07 14:55:42.547696
TXN900009260,ACC5000208,2024-04-11,10:30:00,2024-04-11 10:30:00,PAYMENT,103.01,Insurance,"Lee, Chase and Brown",Entertainment,MER59556,Online,Completed,"Johnfurt, NY",REF108184913,Expense,False,2025-12-07 14:55:42.272503
TXN900007751,ACC5000168,2024-04-11,10:59:00,2024-04-11 10:59:00,TRANSFER,201.84,Account Transfer,,,,Mobile,Completed,"Lake Michael, NC",REF807046107,Transfer,False,2025-12-07 14:55:41.951116
TXN900002252,ACC5000053,2024-04-11,12:31:00,2024-04-11 12:31:00,TRANSFER,1958.2,Fund Transfer,,,,Branch,Completed,"Hallmouth, ME",REF571342650,Transfer,False,2025-12-07 14:55:40.767357
TXN900001983,ACC5000048,2024-04-11,12:39:00,2024-04-11 12:39:00,DEPOSIT,347.95,Cash Deposit,,,,Mobile,Completed,Online,REF810699207,Income,False,2025-12-07 14:55:40.702718
TXN900002242,ACC5000053,2024-04-11,12:52:00,2024-04-11 12:52:00,WITHDRAWAL,3863.28,Cash Withdrawal,"Hernandez, Dunlap and Lynch",Utilities,MER29048,Online,Completed,"West Brandon, MO",REF606450366,Cash,False,2025-12-07 14:55:40.764972
TXN900009258,ACC5000208,2024-04-11,13:04:00,2024-04-11 13:04:00,TRANSFER,84.68,Fund Transfer,,,,Online,Completed,Online,REF995092299,Transfer,False,2025-12-07 14:55:42.272013
TXN900006688,ACC5000145,2024-04-11,14:26:00,2024-04-11 14:26:00,DEPOSIT,170.93,Salary Deposit,,,,ATM,Completed,"North Danielland, SD",REF292442217,Income,False,2025-12-07 14:55:41.725124
TXN900002747,ACC5000065,2024-04-11,14:39:00,2024-04-11 14:39:00,FEE,-5.0,Overdraft Fee,,,,Mobile,Completed,Online,REF762441268,Bank Fees,False,2025-12-07 14:55:40.873155
TXN900000916,ACC5000020,2024-04-11,15:50:00,2024-04-11 15:50:00,DEPOSIT,829.36,Check Deposit,,,,ATM,Completed,"North Kenneth, AS",REF478146284,Income,False,2025-12-07 14:55:40.461798
TXN900001850,ACC5000044,2024-04-11,15:54:00,2024-04-11 15:54:00,WITHDRAWAL,654.96,Cash Withdrawal,Wilson-Merritt,Retail,MER74990,ATM,Completed,"Brittanyville, VA",REF277601056,Cash,False,2025-12-07 14:55:40.672829
TXN900009018,ACC5000202,2024-04-11,17:31:00,2024-04-11 17:31:00,TRANSFER,473.08,Bill Payment,,,,Online,Completed,"North Cory, WY",REF698565719,Transfer,False,2025-12-07 14:55:42.221342
TXN900008552,ACC5000190,2024-04-11,17:45:00,2024-04-11 17:45:00,TRANSFER,351.99,Account Transfer,,,,ATM,Completed,"Spencerberg, AS",REF682801204,Transfer,False,2025-12-07 14:55:42.123519
TXN900001094,ACC5000023,2024-04-11,19:54:00,2024-04-11 19:54:00,WITHDRAWAL,379.57,ATM Withdrawal,Strong and Sons,Insurance,MER54967,ATM,Completed,"Michaelfort, VA",REF795752405,Cash,False,2025-12-07 14:55:40.502191
TXN900005449,ACC5000121,2024-04-11,21:41:00,2024-04-11 21:41:00,WITHDRAWAL,32.84,Cash Withdrawal,Smith Ltd,Travel,MER29213,ATM,Completed,"North Lindachester, WI",REF443872264,Cash,False,2025-12-07 14:55:41.456431
TXN900000943,ACC5000021,2024-04-12,09:05:00,2024-04-12 09:05:00,DEPOSIT,1501.97,Salary Deposit,,,,Branch,Completed,Online,REF500561082,Income,False,2025-12-07 14:55:40.468996
TXN900004071,ACC5000094,2024-04-12,09:59:00,2024-04-12 09:59:00,TRANSFER,347.8,Wire Transfer,,,,Online,Completed,Online,REF828714124,Transfer,False,2025-12-07 14:55:41.159909
TXN900006354,ACC5000139,2024-04-12,13:30:00,2024-04-12 13:30:00,WITHDRAWAL,353.13,ATM Withdrawal,"Martinez, Garcia and Escobar",Travel,MER93590,Branch,Completed,"Heatherton, PW",REF697653732,Cash,False,2025-12-07 14:55:41.650600
TXN900010838,ACC5000238,2024-04-12,13:45:00,2024-04-12 13:45:00,WITHDRAWAL,132.34,ATM Withdrawal,"Jones, Carlson and Raymond",Entertainment,MER52890,Branch,Completed,"East Nicole, PA",REF850681734,Cash,False,2025-12-07 14:55:42.606024
TXN900004904,ACC5000112,2024-04-12,14:06:00,2024-04-12 14:06:00,WITHDRAWAL,105.8,Cash Withdrawal,Frye Inc,Utilities,MER11246,Mobile,Completed,"Saraview, MS",REF165558887,Cash,False,2025-12-07 14:55:41.338468
TXN900005074,ACC5000114,2024-04-12,14:34:00,2024-04-12 14:34:00,WITHDRAWAL,708.33,Teller Withdrawal,Tran-Rosario,Retail,MER34233,Online,Completed,Online,REF535220327,Cash,False,2025-12-07 14:55:41.375233
TXN900008183,ACC5000182,2024-04-12,15:23:00,2024-04-12 15:23:00,DEPOSIT,564.57,Cash Deposit,,,,Branch,Completed,"New Sophiamouth, KY",REF599224960,Income,False,2025-12-07 14:55:42.044382
TXN900010190,ACC5000226,2024-04-12,16:23:00,2024-04-12 16:23:00,DEPOSIT,1568.1,Cash Deposit,,,,Online,Pending,"West Jane, LA",REF575466049,Income,False,2025-12-07 14:55:42.471171
TXN900009851,ACC5000222,2024-04-12,16:55:00,2024-04-12 16:55:00,WITHDRAWAL,1805.03,Cash Withdrawal,Davidson-Mccarthy,Groceries,MER39123,Online,Completed,"Grantshire, AR",REF308915593,Cash,False,2025-12-07 14:55:42.397261
TXN900000767,ACC5000016,2024-04-12,17:19:00,2024-04-12 17:19:00,WITHDRAWAL,36.38,ATM Withdrawal,"York, Wells and Wolfe",Groceries,MER86344,ATM,Completed,Online,REF876189202,Cash,False,2025-12-07 14:55:40.430158
TXN900002993,ACC5000069,2024-04-12,17:31:00,2024-04-12 17:31:00,DEPOSIT,240.85,Check Deposit,,,,Phone,Completed,"New Rosetown, KS",REF132495867,Income,False,2025-12-07 14:55:40.921185
TXN900010628,ACC5000235,2024-04-12,22:00:00,2024-04-12 22:00:00,WITHDRAWAL,419.58,Cash Withdrawal,Shaw and Sons,Retail,MER94120,Online,Completed,"North Devontown, IL",REF836845027,Cash,False,2025-12-07 14:55:42.561979
TXN900010511,ACC5000234,2024-04-13,04:11:00,2024-04-13 04:11:00,TRANSFER,1237.4,Fund Transfer,,,,Online,Completed,Online,REF927237224,Transfer,False,2025-12-07 14:55:42.538152
TXN900007011,ACC5000156,2024-04-13,06:04:00,2024-04-13 06:04:00,DEPOSIT,32.15,Transfer Received,,,,Branch,Completed,"East James, PA",REF756471019,Income,False,2025-12-07 14:55:41.795179
